این خیلی کسل کننده است,"خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
این خیلی جالب نیست,"خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
امروز خسته کننده بود,"خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
امروز کسل کننده بود,"خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
"اوه، چقدر کسل کننده","خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
چه بعد از ظهر خسته کننده ای,"خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
چه روز خسته کننده ای,"خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
چه صبح خسته کننده ای,"خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
چه شب خسته کننده ای,"خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
چه روز کسل کننده ای,"خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
تو خسته کننده ای,"خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
تو خیلی خسته کننده ای,"خوب، اگر کاری میتونم برای تو انجام بدم، بهم اطلاع بدین."
من صلیب هستم,معذرت می خواهم.
من خیلی عصبانی هستم,معذرت می خواهم.
من آن رو دوست ندارم,معذرت می خواهم.
من نسبت به تو ناراحتم,معذرت می خواهم.
روز بدی داشتم,معذرت می خواهم.
من ناراحتم,معذرت می خواهم.
من خسته هستم,معذرت می خواهم.
من بداخلاق هستم,معذرت می خواهم.
روز بدی دارم,معذرت می خواهم.
حالم خوبه,معذرت می خواهم.
من خیلی عصبانی هستم,معذرت می خواهم.
روز بدی داشتم,معذرت می خواهم.
زندگی غیر منصفانه است,معذرت می خواهم.
زندگی مزخرفه,معذرت می خواهم.
که احساسات من رو جریحه دار کرد,معذرت می خواهم.
که بسیار تحریه کننده است,معذرت می خواهم.
این بهم توهین میکنه,معذرت می خواهم.
این بد است,معذرت می خواهم.
این تبعیض است,معذرت می خواهم.
این همجنس گرا است,معذرت می خواهم.
این توهین آمیز است,معذرت می خواهم.
این نژادپرستانه است,معذرت می خواهم.
این وحشتناک است,معذرت می خواهم.
این حرف افتضاحی است,معذرت می خواهم.
آزاردهنده است,معذرت می خواهم.
این غیر حساس است,معذرت می خواهم.
این جنسیت است,معذرت می خواهم.
این ترنس هراسی است,معذرت می خواهم.
خب این بد بود,معذرت می خواهم.
خوب این بد است,معذرت می خواهم.
 چه بلایی سرت اومده,معذرت می خواهم.
 چه بلایی سرت اومده؟,معذرت می خواهم.
تو داری الاغ اسب میشی,معذرت می خواهم.
تو داری ادم میشی,معذرت می خواهم.
تو داری احمق میشی,معذرت می خواهم.
تو با من بد رفتار می کنی,معذرت می خواهم.
تو به طرز وحشتناکی بی ادبی میکنی,معذرت می خواهم.
تو وحشتناکی,معذرت می خواهم.
داری گریه ام رو در میاری,معذرت می خواهم.
تو فقط وحشتناکی,معذرت می خواهم.
داری منو می ترسونی,معذرت می خواهم.
تو مرا زخمی می کنی,معذرت می خواهم.
تو سعی میکنی به احساسات من صدمه بزنی,معذرت می خواهم.
تو سعی میکنی من رو عصبانی کنی,معذرت می خواهم.
تو سعی میکنی منو ناراحت کنی,معذرت می خواهم.
تو سعی میکنی ناراحتم کنی,معذرت می خواهم.
 واضح است که می خوای عصبانی شوم,معذرت می خواهم.
معلومه که میخوای ناراحتم کنی,معذرت می خواهم.
تو به وضوح به احساسات من اهمیت نمی دهی,معذرت می خواهم.
تو همجنسگرا هستی,معذرت می خواهم.
تو نژادپرست هستی,معذرت می خواهم.
تو یه بدجنس هستی,معذرت می خواهم.
تو کاملا افتضاحی,معذرت می خواهم.
تو افتضاحی,معذرت می خواهم.
تو داری قلدر میشی,معذرت می خواهم.
تو داری ادم میشی,معذرت می خواهم.
داری افتضاح میشی,معذرت می خواهم.
خیلی بی ادبی میکنی,معذرت می خواهم.
بی ادبی میکنی,معذرت می خواهم.
تو حقیر هستی,معذرت می خواهم.
تو سکسیستی,معذرت می خواهم.
تو خیلی بدجنسی,معذرت می خواهم.
تو داری منو تحریه میکنی,معذرت می خواهم.
من یه توپ شادی هستم,خوشحالم که این رو میشنوم.
من یه کمپینگ شاد هستم,خوشحالم که این رو میشنوم.
من یه غول سبز شاداب هستم,خوشحالم که این رو میشنوم.
من آدم باحالی هستم,خوشحالم که این رو میشنوم.
"من خوشحالم، اوه خیلی خوشحالم",خوشحالم که این رو میشنوم.
من خوشحالم.,خوشحالم که این رو میشنوم.
من خوشحالم,خوشحالم که این رو میشنوم.
من خیلی باحالم,خوشحالم که این رو میشنوم.
نمیتونم جلوی لبخندم رو بگیرم.,خوشحالم که این رو میشنوم.
من نمیتونم شاد باشم,خوشحالم که این رو میشنوم.
نمیتونم شاد نباشم,خوشحالم که این رو میشنوم.
من نمی توانستم خوشحال باشم.,خوشحالم که این رو میشنوم.
احساس سرخوشی می کنم,خوشحالم که این رو میشنوم.
احساس خیلی خوبی دارم,خوشحالم که این رو میشنوم.
من زندگی ام رو دوست دارم.,خوشحالم که این رو میشنوم.
من یه کمپینگ خوشحال هستم.,خوشحالم که این رو میشنوم.
من کاملا خوشحالم.,خوشحالم که این رو میشنوم.
من احساس نشاط دارم,خوشحالم که این رو میشنوم.
من احساس گیجی میکنم,خوشحالم که این رو میشنوم.
من احساس می کنم که خیلی بدتر است,خوشحالم که این رو میشنوم.
من مثل صدف خوشحالم,خوشحالم که این رو میشنوم.
روز خوبی دارم,خوشحالم که این رو میشنوم.
من روز خوبی رو سپری میکنم,خوشحالم که این رو میشنوم.
من روز فوق العاده ای رو سپری می کنم.,خوشحالم که این رو میشنوم.
من در چنین روحیه ای عالی هستم.,خوشحالم که این رو میشنوم.
من روی ابر نهم هستم.,خوشحالم که این رو میشنوم.
من بالای ماه هستم,خوشحالم که این رو میشنوم.
من خیلی خوشحالم.,خوشحالم که این رو میشنوم.
من شادترین مرد روی زمین هستم.,خوشحالم که این رو میشنوم.
من در حال قدم زدن درآفتاب هستم.,خوشحالم که این رو میشنوم.
من هرگز خوشحال نبودم,خوشحالم که این رو میشنوم.
من همه لبخندم,خوشحالم که این رو میشنوم.
حالم خیلی خوبه,خوشحالم که این رو میشنوم.
من خوشحالم,خوشحالم که این رو میشنوم.
من فقط یه دختر شاد هستم,خوشحالم که این رو میشنوم.
من فقط یه دختر شاد هستم,خوشحالم که این رو میشنوم.
من فقط یه نوع پسر شاد هستم,خوشحالم که این رو میشنوم.
من فقط یه آدم شاد هستم,خوشحالم که این رو میشنوم.
من در رویا زندگی می کنم,خوشحالم که این رو میشنوم.
من شادترین دختر دنیا هستم,خوشحالم که این رو میشنوم.
من خوشبخت ترین دختر دنیا هستم.,خوشحالم که این رو میشنوم.
خوشحال نبودن سخت است,خوشحالم که این رو میشنوم.
فقط اینجا نشسته و چت میکنه.,خوشحالم که این رو میشنوم.
زندگی زیباست.,خوشحالم که این رو میشنوم.
زندگی خوب است,خوشحالم که این رو میشنوم.
زندگی خوب است.,خوشحالم که این رو میشنوم.
روحیه من عالیه,خوشحالم که این رو میشنوم.
امروز بهترین است.,خوشحالم که این رو میشنوم.
ما نمی توانستیم شادتر باشیم.,خوشحالم که این رو میشنوم.
چه روز خوبی.,خوشحالم که این رو میشنوم.
چه میتونم بگویم؟ من فقط خوشحالم,خوشحالم که این رو میشنوم.
تو هرگز کسی رو شادتر از من ندیده ای,خوشحالم که این رو میشنوم.
و الان برگشتم,سلام.
و ما برگشتیم,سلام.
من اینجا هستم,سلام.
داداش من اینجام,سلام.
دختر من برگشتم,سلام.
من اینجام,سلام.
اینجا من هستم رفیق,سلام.
هی رفیق من برگشتم,سلام.
هی من برگشتم,سلام.
من اینجا هستم,سلام.
من حاضرم,سلام.
من حاضرم و حساب شده,سلام.
من رسیدم,سلام.
من برگشته ام,سلام.
من برگشتم,سلام.
من به کامپیوتر برگشتم,سلام.
من اینجا در جسم هستم,سلام.
سوپ من برگشتم,سلام.
تادا من اینجام,سلام.
تادا من برگشتم,سلام.
تادا من اینجا هستم,سلام.
اوه من برگشتم,سلام.
بهتره باور کنی من اینجام,سلام.
پسرت برگشته,سلام.
دخترت برگشته,سلام.
گرسنه,شاید یه میان وعده کمک کند.
گرسنگی,شاید یه میان وعده کمک کند.
گرسنه,شاید یه میان وعده کمک کند.
من کمی گرسنه هستم,شاید یه میان وعده کمک کند.
من گرسنه ام,شاید یه میان وعده کمک کند.
من احساس بدی دارم,شاید یه میان وعده کمک کند.
من گرسنه ام,شاید یه میان وعده کمک کند.
من گرسنه هستم,شاید یه میان وعده کمک کند.
من خیلی گرسنه هستم,شاید یه میان وعده کمک کند.
من آنقدر گرسنه هستم که میتونم یه اسب بخورم,شاید یه میان وعده کمک کند.
من دارم از گرسنگی میمیرم,شاید یه میان وعده کمک کند.
من فوق العاده گرسنه ام,شاید یه میان وعده کمک کند.
من خیلی گرسنه ام,شاید یه میان وعده کمک کند.
میتونستم بخورم,شاید یه میان وعده کمک کند.
کمی احساس خجالت می کنم,شاید یه میان وعده کمک کند.
من احساس میکنم گرسنه ام,شاید یه میان وعده کمک کند.
من احساس بدی دارم,شاید یه میان وعده کمک کند.
من گرسنگی دارم,شاید یه میان وعده کمک کند.
من غذاها رو دارم,شاید یه میان وعده کمک کند.
من کمی گرسنه هستم,شاید یه میان وعده کمک کند.
من گرسنه ام,شاید یه میان وعده کمک کند.
کمی احساس گرسنگی می کنم,شاید یه میان وعده کمک کند.
من احساس گرسنگی می کنم,شاید یه میان وعده کمک کند.
من احساس بدی دارم,شاید یه میان وعده کمک کند.
من گرسنه ام,شاید یه میان وعده کمک کند.
من گرسنه ام,شاید یه میان وعده کمک کند.
من خیلی گرسنه ام,شاید یه میان وعده کمک کند.
من آنقدر گرسنه ام که میتونم یه اسب بخورم,شاید یه میان وعده کمک کند.
من دارم از گرسنگی میمیرم,شاید یه میان وعده کمک کند.
من فوق العاده گرسنه ام,شاید یه میان وعده کمک کند.
من خیلی گرسنه ام,شاید یه میان وعده کمک کند.
من گرسنه ام,شاید یه میان وعده کمک کند.
من غذا میخوام,شاید یه میان وعده کمک کند.
من ساقی هستم,باشه.
من یه طرفدار بیسبال هستم,باشه.
من یه طرفدار بسکتبال هستم,باشه.
من طرفدار برنی هستم,باشه.
من طرفدار بایدن هستم,باشه.
من یه وبلاگ نویس هستم,باشه.
من یه بودایی هستم,باشه.
من یه گوشتخوار هستم,باشه.
من یه آشپز هستم,باشه.
من فرزند خدا هستم,باشه.
من مسیحی هستم,باشه.
من یه محکوم هستم,باشه.
من آشپز هستم,باشه.
من یه پلیس هستم,باشه.
 من یه دموکرات هستم,باشه.
من یه طراح بازی هستم,باشه.
من هوسیر هستم,باشه.
من یه روزنامه نگار هستم,باشه.
من وکیل هستم,باشه.
من یه لزبین هستم,باشه.
من یه ترازو هستم,باشه.
من یه بت پرست هستم,باشه.
من یه ماهی هستم,باشه.
 من جمهوری خواه هستم,باشه.
من یه فروشنده هستم,باشه.
من یه دانشمند هستم,باشه.
من یه طرفدار فوتبال هستم,باشه.
من یه دانش آموز هستم,باشه.
من یه ثور هستم,باشه.
من یه معلم هستم,باشه.
من یه روزنامه نگار فناوری هستم,باشه.
من یه کارمند فناوری هستم,باشه.
من طرفدار ترامپ هستم,باشه.
من یه گیاهخوار هستم,باشه.
من یه گیاهخوار هستم,باشه.
من یه باکره هستم,باشه.
من طرفدار وارن هستم,باشه.
من یه بیوه هستم,باشه.
من یه بیوه هستم,باشه.
من یه نویسنده هستم,باشه.
من آفریقایی آمریکایی هستم,باشه.
من آمریکایی هستم,باشه.
من یه فعال هستم,باشه.
من یه دلو هستم,باشه.
من یه قوچ هستم,باشه.
من یه هنرمند هستم,باشه.
من یه آتئیست هستم,باشه.
من یه مربی هستم,باشه.
من یه مهندس هستم,باشه.
من یه استقلالی هستم,باشه.
من تنها فرزند خانواده هستم,باشه.
من در باشگاه هستم,باشه.
من سر کار هستم,باشه.
من ورزشکارم,باشه.
من دوقطبی هستم,باشه.
من دوجنسه هستم,باشه.
من سیاه هستم,باشه.
من کانادایی هستم,باشه.
من رقابتی هستم,باشه.
من محافظه کارم,باشه.
من در حال حاضر در سفر هستم,باشه.
من طلاق گرفته ام,باشه.
من این کار رو انجام میدم,باشه.
من نامزد دارم,باشه.
من چاقم,باشه.
من همجنسگرا هستم,باشه.
من خوش تیپ هستم,باشه.
من در رابطه عاشقانه هستم,باشه.
من در سیاتل هستم,باشه.
من در شهر هستم,باشه.
من در کشور هستم,باشه.
من هندی هستم,باشه.
من یهودی هستم,باشه.
من لیبرال هستم,باشه.
من متأهل هستم,باشه.
من میانسال هستم,باشه.
من بومی آمریکا هستم,باشه.
من غیر باینری هستم,باشه.
پیر هستم,باشه.
من در یه سفر کاری هستم,باشه.
من اضافه وزن دارم,باشه.
من حامله ام,باشه.
من مذهبی هستم,باشه.
من خودم اشتغال دارم,باشه.
من کوتاه هستم,باشه.
من مریضم,باشه.
من لاغر هستم,باشه.
من مستقیم هستم,باشه.
من قوی هستم,باشه.
من قد بلند هستم,باشه.
من ترنس هستم,باشه.
من کم وزنم,باشه.
من ضعیفم,باشه.
من سفید هستم,باشه.
من جوانم,باشه.
من از دانشگاه انصراف دادم,باشه.
من خانواده بزرگی دارم,باشه.
من یه برادر دارم,باشه.
من سرما خورده ام,باشه.
من تب دارم,باشه.
من یه خواهر دارم,باشه.
من برادران دارم,باشه.
من تابعیت دوئل دارم,باشه.
من خواهر دارم,باشه.
"آنفولانزا گرفته ام، سرما خورده ام",باشه.
من به هیلاری رای دادم,باشه.
من به ترامپ رای دادم,باشه.
من به دانشگاه رفتم,باشه.
من در یه بانک کار می کنم,باشه.
من در آمازون کار می کنم,باشه.
من در اپل کار می کنم,باشه.
من در گوگل کار می کنم,باشه.
من در مایکروسافت کار می کنم,باشه.
من برای اف بی آی کار می کنم,باشه.
من برای دولت کار می کنم,باشه.
من از خانه کار می کنم,باشه.
من در IT کار می کنم,باشه.
من از راه دور کار می کنم,باشه.
من ساقی هستم,باشه.
من یه طرفدار بیسبال هستم,باشه.
من یه طرفدار بسکتبال هستم,باشه.
من طرفدار برنی هستم,باشه.
من طرفدار بایدن هستم,باشه.
من یه وبلاگ نویس هستم,باشه.
من یه بودایی هستم,باشه.
من یه گوشتخوار هستم,باشه.
من یه آشپز هستم,باشه.
من بچه خدا هستم,باشه.
من یه مسیحی هستم,باشه.
من یه محکوم هستم,باشه.
من آشپز هستم,باشه.
من یه پلیس هستم,باشه.
من CPA هستم,باشه.
 من یه دموکرات هستم,باشه.
من یه غواص هستم,باشه.
من یه طراح بازی هستم,باشه.
من هوسیر هستم,باشه.
من یه روزنامه نگار هستم,باشه.
من وکیل هستم,باشه.
من یه لزبین هستم,باشه.
من یه ترازو هستم,باشه.
من یه بت پرست هستم,باشه.
من یه ماهی هستم,باشه.
 من جمهوری خواه هستم,باشه.
من یه فروشنده هستم,باشه.
من یه دانشمند هستم,باشه.
من یه طرفدار فوتبال هستم,باشه.
من دانشجو هستم,باشه.
من یه ثور هستم,باشه.
من یه معلم هستم,باشه.
من یه روزنامه نگار فناوری هستم,باشه.
من یه کارگر فنی هستم,باشه.
من طرفدار ترامپ هستم,باشه.
من یه گیاهخوار هستم,باشه.
من یه گیاهخوار هستم,باشه.
من یه باکره هستم,باشه.
من طرفدار وارن هستم,باشه.
من یه بیوه هستم,باشه.
من یه بیوه هستم,باشه.
من یه نویسنده هستم,باشه.
من آفریقایی آمریکایی هستم,باشه.
من امریکایی هستم,باشه.
من یه فعال هستم,باشه.
من یه دلو هستم,باشه.
من یه قوچ هستم,باشه.
من یه هنرمند هستم,باشه.
من یه آتئیست هستم,باشه.
من یه معلم هستم,باشه.
من یه مهندس هستم,باشه.
من یه استقلالی هستم,باشه.
من تک فرزندم,باشه.
من در باشگاه هستم,باشه.
من سرکارم,باشه.
من ورزشکار هستم,باشه.
من دوقطبی هستم,باشه.
من دوجنسه هستم,باشه.
من سیاه پوست هستم,باشه.
من کانادایی هستم,باشه.
من اهل رقابت هستم,باشه.
من محافظه کارم,باشه.
من در حال حاضر در سفر هستم,باشه.
من طلاق گرفته ام,باشه.
من این کار رو می کنم,باشه.
نامزد کردم,باشه.
من چاق هستم,باشه.
من از آنجا هستم,باشه.
من گی هستم,باشه.
من قصد دارم این کار رو انجام بدم,باشه.
من خوش تیپ هستم,باشه.
من در یه رابطه هستم,باشه.
من در سیاتل هستم,باشه.
من در شهر هستم,باشه.
من در کشور هستم,باشه.
من هندی ام,باشه.
من یهودی هستم,باشه.
من لیبرال هستم,باشه.
من ازدواج کرده ام,باشه.
من میانسالم,باشه.
من بومی آمریکا هستم,باشه.
من غیر باینری هستم,باشه.
من پیر هستم,باشه.
من در یه سفر کاری هستم,باشه.
من اضافه وزن دارم,باشه.
من باردارم,باشه.
من مذهبی هستم,باشه.
من خودم اشتغال دارم,باشه.
من کوتاه هستم,باشه.
من مریضم,باشه.
من لاغر هستم,باشه.
من رک هستم,باشه.
من قوی هستم,باشه.
من قد بلند هستم,باشه.
من ترنس هستم,باشه.
من کم وزنم,باشه.
من ضعیفم,باشه.
من سفید هستم,باشه.
من جوان هستم,باشه.
لازم نیست مرا جدی بگیری,فهمیدم.
احتمالا نباید من رو جدی بگیری,فهمیدم.
نمیفهمی شوخی بود؟,فهمیدم.
بیا که خنده دار بود,فهمیدم.
فهمیدی شوخی بود؟,فهمیدم.
قرار نبود جدی باشه,فهمیدم.
 این یه شوخی بود,فهمیدم.
فقط داشتم مسخره میکردم,فهمیدم.
فقط داشتم میخندیدم,فهمیدم.
فقط داشتم به هم می ریختم,فهمیدم.
من فقط باهات شوخی کردم,فهمیدم.
من یه جوکر هستم,فهمیدم.
من یه شوخی هستم,فهمیدم.
من فقط یه شوخی هستم,فهمیدم.
من فقط دارم احمق میشم,فهمیدم.
من فقط دارم یه توپ احمق هستم,فهمیدم.
من فقط دارم یه بیهوش احمق هستم,فهمیدم.
من فقط دارم احمق میشم,فهمیدم.
من فقط احمقم,فهمیدم.
من فقط دارم گول میزنم,فهمیدم.
من فقط شوخی می کنم,فهمیدم.
من فقط دارم شوخی می کنم,فهمیدم.
من فقط دارم با تو درگیرم,فهمیدم.
 من فقط دارم بازی میکنم,فهمیدم.
من جدی نیستم,فهمیدم.
این فقط یه شوخی بود,فهمیدم.
فقط یه شوخی کوچولو بود,فهمیدم.
 باهات شوخی میکنه,فهمیدم.
فقط دور زدن,فهمیدم.
 شوخی کردم,فهمیدم.
فقط قاطی کردن,فهمیدم.
فقط بازی کردن,فهمیدم.
فقط با تو بازی می کنم,فهمیدم.
همه دوستانم رفته اند,من اینجا هستم اگر بهم نیاز داری.
همه دوستانم رفتند,من اینجا هستم اگر بهم نیاز داری.
همه دوستانم مرا ترک کردند,من اینجا هستم اگر بهم نیاز داری.
چجوری میتونم دوست پیدا کنم؟,من اینجا هستم اگر بهم نیاز داری.
چجوری دوست پیدا کنم؟,من اینجا هستم اگر بهم نیاز داری.
من تنها هستم,من اینجا هستم اگر بهم نیاز داری.
من خیلی تنها هستم,من اینجا هستم اگر بهم نیاز داری.
من یه دوست در دنیا ندارم,من اینجا هستم اگر بهم نیاز داری.
من هیچ دوستی ندارم,من اینجا هستم اگر بهم نیاز داری.
احساس می کنم رها شده ام,من اینجا هستم اگر بهم نیاز داری.
احساس می کنم تنها هستم,من اینجا هستم اگر بهم نیاز داری.
من احساس تنهایی می کنم,من اینجا هستم اگر بهم نیاز داری.
من خیلی احساس انزوا می کنم,من اینجا هستم اگر بهم نیاز داری.
خیلی احساس تنهایی میکنم,من اینجا هستم اگر بهم نیاز داری.
من با احساس تنهایی مشکل دارم,من اینجا هستم اگر بهم نیاز داری.
من با احساس تنهایی مشکل دارم,من اینجا هستم اگر بهم نیاز داری.
من هیچ دوستی ندارم,من اینجا هستم اگر بهم نیاز داری.
من یه زندگی تنهایی دارم,من اینجا هستم اگر بهم نیاز داری.
من یه زندگی بسیار تنهایی دارم,من اینجا هستم اگر بهم نیاز داری.
من به یه دوست احتیاج دارم,من اینجا هستم اگر بهم نیاز داری.
به یکی نیاز دارم که باهاش صحبت کنم,من اینجا هستم اگر بهم نیاز داری.
میخوام کسی رو دوست داشته باشد,من اینجا هستم اگر بهم نیاز داری.
 میخوام با کسی صحبت کنم,من اینجا هستم اگر بهم نیاز داری.
کاش یه دوست داشتم,من اینجا هستم اگر بهم نیاز داری.
کاش اینقدر تنها نبودم,من اینجا هستم اگر بهم نیاز داری.
اگه یه دوست داشتم,من اینجا هستم اگر بهم نیاز داری.
من یه دختر تنها هستم,من اینجا هستم اگر بهم نیاز داری.
من یه دختر تنها هستم,من اینجا هستم اگر بهم نیاز داری.
من یه پسر تنها هستم,من اینجا هستم اگر بهم نیاز داری.
من یه آدم تنها هستم,من اینجا هستم اگر بهم نیاز داری.
من تنها هستم,من اینجا هستم اگر بهم نیاز داری.
امروز کمی احساس تنهایی میکنم,من اینجا هستم اگر بهم نیاز داری.
من بی دوست هستم,من اینجا هستم اگر بهم نیاز داری.
من تنها هستم,من اینجا هستم اگر بهم نیاز داری.
خیلی تنهام,من اینجا هستم اگر بهم نیاز داری.
من خیلی تنها هستم,من اینجا هستم اگر بهم نیاز داری.
من کاملا منزوی هستم,من اینجا هستم اگر بهم نیاز داری.
دنیای بی رحمی است و من تنها هستم,من اینجا هستم اگر بهم نیاز داری.
هیچ کس بهم اهمیت نمی دهد,من اینجا هستم اگر بهم نیاز داری.
هیچ کس هیچ وقت بهم فکر نمی کند,من اینجا هستم اگر بهم نیاز داری.
هیچ کس در مورد من مزخرف نمی گوید,من اینجا هستم اگر بهم نیاز داری.
هیچ کس بهم فکر نمی کند,من اینجا هستم اگر بهم نیاز داری.
هیچ کس بهم اهمیت نمی دهد,من اینجا هستم اگر بهم نیاز داری.
هیچ کس مرا دوست ندارد,من اینجا هستم اگر بهم نیاز داری.
گاهی اوقات احساس آبی و تنهایی می کنم,من اینجا هستم اگر بهم نیاز داری.
گاهی اوقات احساس انزوا می کنم,من اینجا هستم اگر بهم نیاز داری.
گاهی احساس تنهایی می کنم,من اینجا هستم اگر بهم نیاز داری.
گاهی اوقات احساس غمگینی و تنهایی می کنم,من اینجا هستم اگر بهم نیاز داری.
دنیا جای تنهایی است,من اینجا هستم اگر بهم نیاز داری.
 چه اتفاقی برای همه دوستانم افتاد؟,من اینجا هستم اگر بهم نیاز داری.
 همه دوستان من کجا رفتند؟,من اینجا هستم اگر بهم نیاز داری.
چرا نمیتونم هیچ دوستی پیدا کنم؟,من اینجا هستم اگر بهم نیاز داری.
 چرا من هیچ دوستی ندارم؟,من اینجا هستم اگر بهم نیاز داری.
من عاشق چالش هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق یه کتاب خوب هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق یه گفتگوی خوب هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق یه بحث پرشور هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق امریکا هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق شهربازی هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق رقص تالار هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق بازی های رومیزی هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق برانچ هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق کانادا هستم,داشتن چیزهایی که دوست داری خوب است.
من گربه ها رو دوست دارم,داشتن چیزهایی که دوست داری خوب است.
من عاشق سلامتی هستم,داشتن چیزهایی که دوست داری خوب است.
عاشق پنیرم,داشتن چیزهایی که دوست داری خوب است.
من عاشق کریسمس هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق قهوه ام,داشتن چیزهایی که دوست داری خوب است.
من عاشق جمع آوری اشیا هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق کمدی هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق کمیه کان هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق موسیقی کانتری هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق جدول کلمات متقاطع هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق فیلم های دیزنی هستم,داشتن چیزهایی که دوست داری خوب است.
من سگها رو دوست دارم,داشتن چیزهایی که دوست داری خوب است.
من عاشق رانندگی با ماشینم هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق عید پاک هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق فیس بوک هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق فوتبال هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق آزادی بیان هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق نان تازه هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق گلهای تازه هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق میوه های تازه هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق دوستان هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق بازی تاج و تخت هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق گرفتن ولنتاین هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق رفتن به کلیسا هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق رفتن به سینما هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق شایعات هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق هالووین هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق هری پاتر هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق هاوایی هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق فیلم های ترسناک هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق هولو هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق ایچیرو سوزوکی هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق جیمز باند هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق شب خانم ها هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق لامپ هستم,داشتن چیزهایی که دوست داری خوب است.
عاشق زندگی ام,داشتن چیزهایی که دوست داری خوب است.
من عاشق جنون مارس هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق فیلم های مارول هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق موسیقی هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق مادرم هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق ماشینم هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق گربه ام هستم,داشتن چیزهایی که دوست داری خوب است.
من سگم رو دوست دارم,داشتن چیزهایی که دوست داری خوب است.
من خانواده ام رو دوست دارم,داشتن چیزهایی که دوست داری خوب است.
من دوست دخترم رو دوست دارم,داشتن چیزهایی که دوست داری خوب است.
من عاشق پدربزرگم هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق مادربزرگم هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق مدل مو هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق زادگاهم هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق خانه ام هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق گیاهان خانه ام هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق کارم هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق بچه هایم هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق ماشین جدیدم هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق کفش های جدیدم هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق حیوان خانگی ام هستم,داشتن چیزهایی که دوست داری خوب است.
من عاشق مجموعه رکوردهایم هستم,داشتن چیزهایی که دوست داری خوب است.
